movieid,year,genres,timestamp,rating,genre_tfidf,year_norm,actor_tfidf,moviename,label
5385,2002,Children|Comedy,28776.6589392,2.79207920792,0.162300485774,0.932584269663,1.06440625484,Stuart Little 2,1
5386,2002,Comedy,30439.3175182,3.2187662001,0.380985426787,0.932584269663,0.628967332404,Austin Powers in Goldmember,0
5391,2001,Comedy,29040.1411432,3.35820895522,0.380985426787,0.921348314607,1.45146307478,Who Is Cletis Tout?,1
5398,1967,Action|Adventure|Comedy,26340.2915235,3.38596491228,0.145372298044,0.539325842697,1.49984517727,In Like Flint,0
5401,1943,Drama,28399.3815136,4.07894736842,0.484617164006,0.269662921348,0.290292614956,Ossessione,1
5405,1984,Comedy,29316.7707066,3.7158836689,0.380985426787,0.730337078652,1.25793466481,Top Secret!,1
5407,2002,Sci-Fi|Thriller,30439.882826,3.48747370434,0.0985426786954,0.932584269663,1.20955256232,Signs,1
5411,2002,Crime|Drama|Mystery|Thriller,27756.7877132,3.24231464738,0.130696275734,0.932584269663,1.01602415235,Blood Work,1
5413,2002,Comedy|Drama|Musical,30805.1200583,3.79555555556,0.203048294651,0.932584269663,0.580585229912,24 Hour Party People,0
5414,2002,Documentary,29540.6351824,3.09433962264,0.029609067777,0.932584269663,0.290292614956,Biggie and Tupac,0
5416,2002,Drama|Thriller,32013.2529373,2.47058823529,0.25060721721,0.932584269663,0.387056819941,Pandora's Box,0
5427,1975,Action|Drama|Sci-Fi,28162.7227741,3.33682008368,0.161616161616,0.629213483146,0.870877844868,Rollerball,0
5432,2002,Drama|Romance,26813.6196059,3.48044692737,0.250346981263,0.932584269663,1.01602415235,Possession,1
5433,2002,Drama|Thriller,30123.8156629,3.51421298261,0.25060721721,0.932584269663,0.91925994736,One Hour Photo,1
5434,2002,Comedy|Romance,28853.3026928,2.62698412698,0.211485079806,0.932584269663,0.677349434897,Serving Sara,1
5438,2002,Drama,29158.7466991,3.5,0.484617164006,0.932584269663,1.59660938226,Children On Their Birthdays,0
5445,1981,Action|Adventure|Fantasy,27938.2350335,3.44976635514,0.0722749119696,0.696629213483,1.59660938226,Clash of the Titans,1
5446,1991,Action|Comedy|Romance|War,29936.9945066,3.30473575841,0.121009715475,0.808988764045,2.80616194457,Hot Shots!,1
5449,1979,Sci-Fi|Thriller,28001.9265001,3.76905311778,0.0985426786954,0.674157303371,2.08043040718,Time After Time,0
5452,1994,Adventure|Drama|Romance,25857.4443534,2.25,0.172719562033,0.842696629213,0.290292614956,Camilla,1
5453,1986,Comedy,27015.8975561,3.17594254937,0.380985426787,0.752808988764,0.91925994736,Down and Out in Beverly Hills,0
5458,1987,Comedy|Crime|Romance|Thriller,27437.0180614,3.25859247136,0.135431124219,0.76404494382,1.45146307478,Stakeout,0
5460,1981,Horror,27075.2752581,3.18987341772,0.0823502197548,0.696629213483,1.16117045982,Wolfen,0
5466,1991,Drama,26312.5726715,3.37254901961,0.484617164006,0.808988764045,1.49984517727,True Colors,1
5468,2002,Crime|Drama,27747.798048,3.20266666667,0.226405274115,0.932584269663,2.32234091965,City by the Sea,0
5469,2002,Thriller,29140.5201024,2.42898550725,0.183668748554,0.932584269663,0.483821024926,Swimfan,1
5477,2002,Comedy|Crime,28443.3937601,3.43087557604,0.187543372658,0.932584269663,1.59660938226,Barbershop,1
5478,2002,Comedy|Crime,29071.2331422,2.53795379538,0.187543372658,0.932584269663,1.06440625484,Stealing Harvard,0
5482,2002,Comedy|Drama,29185.6683696,3.74779411765,0.324600971548,0.932584269663,1.45146307478,Igby Goes Down,0
5486,1992,Adventure|Comedy,28209.2747464,2.62809917355,0.183986814712,0.820224719101,1.20955256232,Captain Ron,0
5495,1994,Children|Comedy,29108.9248443,2.475,0.162300485774,0.842696629213,2.47716364762,Monkey Trouble,1
5497,1968,Crime|Drama|Thriller,27899.165736,3.66666666667,0.174981365821,0.550561797753,1.40308097229,No Way to Treat a Lady,1
5499,1990,Sci-Fi,27744.6370784,2.57823129252,0.0791117279667,0.797752808989,0.532203127419,Spaced Invaders,1
5502,1931,Drama|Romance,33498.1572095,4.04,0.250346981263,0.134831460674,0.290292614956,Tabu: A Story of the South Seas,1
5508,1999,Drama,29112.0767673,3.89898989899,0.484617164006,0.898876404494,0.338674717449,Ratcatcher,1
5509,1989,Horror|Mystery,30297.2992017,3.15,0.0492713393477,0.786516853933,0.290292614956,Society,1
5512,2002,Action|Sci-Fi|Thriller,29084.9388697,2.17922077922,0.0947387359601,0.932584269663,1.25793466481,Ballistic: Ecks vs. Sever,1
5515,2002,Action|Thriller,29108.3243952,3.17525773196,0.130204718945,0.932584269663,1.49984517727,Trapped,0
5518,2001,Drama,28441.9008773,3.171875,0.484617164006,0.921348314607,0.677349434897,Invincible,1
5520,2002,Comedy|Drama|Romance,31179.2927587,3.98874104401,0.233017194849,0.932584269663,1.83851989472,Secretary,0
5523,2002,Comedy|Romance,29386.6163507,3.28651685393,0.211485079806,0.932584269663,1.69337358724,Sweet Home Alabama,1
5528,2002,Drama|Romance,27869.819547,3.60547945205,0.250346981263,0.932584269663,1.59660938226,Moonlight Mile,1
5531,2001,Action|Comedy|Drama,30700.661906,3.53024911032,0.228699205798,0.921348314607,0.628967332404,Wasabi,0
5532,2002,Animation|Children|Musical,27897.2449226,3.25842696629,0.0279127149356,0.932584269663,0.290292614956,Jonah: A VeggieTales Movie,0
5533,2002,Crime|Mystery|Thriller,30449.0766495,3.73022912047,0.0781864445987,0.932584269663,2.6610156371,Red Dragon,0
5535,2002,Drama,30335.519235,3.94059405941,0.484617164006,0.932584269663,0.387056819941,Bloody Sunday,1
5536,2002,Drama,29864.6541412,3.83393501805,0.484617164006,0.932584269663,0.0,Heaven,0
5540,1991,Drama,28044.4896789,3.94604316547,0.484617164006,0.808988764045,1.3063167673,Flirting,1
5543,1956,Horror|Sci-Fi,28520.9704783,3.4043715847,0.0605482303956,0.415730337079,0.338674717449,"Godzilla, King of the Monsters!",0
5549,1989,Drama|Romance,27870.7554822,3.69706840391,0.250346981263,0.786516853933,1.59660938226,Valmont,1
5553,1983,Comedy,28899.9787975,3.75983436853,0.380985426787,0.719101123596,1.9836662022,Strange Brew,0
5555,1992,Drama|Romance,27866.3857006,2.27586206897,0.250346981263,0.820224719101,0.290292614956,Claire of the Moon,1
5556,1966,Western,34988.1445219,3.80952380952,0.0249826509368,0.52808988764,0.193528409971,Django,0
5567,2002,Romance,27136.985221,3.11340206186,0.182974786028,0.932584269663,0.532203127419,Brown Sugar,0
5571,2002,Drama,29283.6080219,3.63636363636,0.484617164006,0.932584269663,0.290292614956,White Oleander,1
5572,2002,Documentary,31498.2658199,4.06871225722,0.029609067777,0.932584269663,0.0,Bowling for Columbine,0
5573,2002,Comedy|Documentary,28319.7509739,3.75409836066,0.153972935461,0.932584269663,0.290292614956,Comedian,1
5576,2002,Comedy|Drama|Romance|Thriller,29966.555985,3.74172426337,0.19253845709,0.932584269663,0.677349434897,Punch-Drunk Love,1
5578,2002,Comedy|Romance,30029.3237408,1.83464566929,0.211485079806,0.932584269663,0.91925994736,Swept Away,0
5580,2002,Drama|Thriller,28677.2780451,2.71794871795,0.25060721721,0.932584269663,1.25793466481,Abandon,0
5583,2002,Crime|Drama,27849.9603965,3.46547314578,0.226405274115,0.932584269663,3.09645455953,Auto Focus,0
5584,2001,Documentary,32123.9929799,3.74193548387,0.029609067777,0.921348314607,0.0,Fidel,0
5588,2002,Comedy|Drama,28812.1687984,3.68988764045,0.324600971548,0.932584269663,0.532203127419,Real Women Have Curves,0
5592,1991,Crime|Drama,27618.5815039,3.07784431138,0.226405274115,0.808988764045,2.08043040718,Billy Bathgate,1
5594,1993,Action|Horror,29261.018615,2.21374045802,0.0922102706454,0.831460674157,0.532203127419,Jason Goes to Hell: The Final Friday,0
5596,1977,Comedy|Drama|Romance,28774.9870355,3.42652084757,0.233017194849,0.651685393258,0.580585229912,Saturday Night Fever,1
5597,1983,Comedy|Drama|Musical,27930.9179565,2.32481751825,0.203048294651,0.719101123596,0.580585229912,Staying Alive,1
5600,1980,Horror,27889.1364312,2.35897435897,0.0823502197548,0.685393258427,1.9836662022,Terror Train,0
5602,1980,Western,29295.1943584,3.48214285714,0.0249826509368,0.685393258427,1.11278835733,Tom Horn,0
5608,1980,Fantasy|Musical|Romance,28120.5146139,2.54882154882,0.0629192690261,0.685393258427,0.628967332404,Xanadu,1
5610,1981,Drama|Romance,28570.3530831,3.73900293255,0.250346981263,0.696629213483,1.64499148475,Absence of Malice,0
5611,1981,Comedy|Drama,30508.8748634,2.53333333333,0.324600971548,0.696629213483,2.46748722712,All Night Long,1
5615,1981,Mystery|Thriller,29153.4205214,3.66855524079,0.0872657876475,0.696629213483,1.06440625484,Blow Out,0
5619,1982,Drama,28919.0852764,2.33333333333,0.484617164006,0.707865168539,0.72573153739,Butterfly,0
5626,1981,Comedy|Romance,26373.6942567,3.16447368421,0.211485079806,0.696629213483,0.72573153739,Continental Divide,1
5629,1981,Horror,30832.2707768,3.33333333333,0.0823502197548,0.696629213483,0.483821024926,Dead & Buried,1
5630,1981,Horror,30560.9074195,2.91666666667,0.0823502197548,0.696629213483,0.91925994736,Deadly Blessing,0
5632,1981,Drama|Romance,28279.667675,2.13924050633,0.250346981263,0.696629213483,0.628967332404,Endless Love,1
5635,1981,Thriller,28713.761217,3.91928251121,0.183668748554,0.696629213483,1.79013779223,Eye of the Needle,1
5638,1978,Documentary|Horror,28726.6087655,2.00653594771,0.0419847328244,0.662921348315,0.0,Faces of Death,0
5645,1981,Comedy|Drama,26621.8245196,3.13333333333,0.324600971548,0.696629213483,1.54822727976,First Monday in October,0
5650,1981,Drama|War,30091.2861757,4.07444852941,0.1993407356,0.696629213483,0.290292614956,Gallipoli,0
5652,1981,Drama|Horror,27418.6697038,3.27222222222,0.21261276891,0.696629213483,1.01602415235,Ghost Story,0
5659,1981,Sci-Fi,27886.2004869,2.25,0.0791117279667,0.696629213483,1.69337358724,Heartbeeps,1
5663,1981,Drama|Romance,28597.0076395,3.05454545455,0.250346981263,0.696629213483,0.532203127419,Lady Chatterley's Lover,0
5665,1981,Drama,29811.8470445,3.52941176471,0.484617164006,0.696629213483,0.628967332404,Lili Marleen,1
5666,1981,Drama,32111.3397907,3.9375,0.484617164006,0.696629213483,0.580585229912,Lola,0
5667,1981,Drama|Horror|Sci-Fi|Thriller,27768.6349747,3.17894736842,0.129648103169,0.696629213483,1.40308097229,Looker,1
5672,1981,Comedy|Romance,28361.1875666,3.71428571429,0.211485079806,0.696629213483,1.25793466481,Modern Romance,0
5674,1981,Horror|Thriller,28547.5532654,2.39285714286,0.0997571131159,0.696629213483,0.290292614956,My Bloody Valentine,1
5676,1981,Comedy,26704.173247,2.83582089552,0.380985426787,0.696629213483,2.08043040718,Neighbors,0
5680,1981,Musical|Romance,27493.0246348,3.33333333333,0.0866585704372,0.696629213483,1.01602415235,Pennies from Heaven,0
5683,1981,Comedy,28276.9778015,3.74641148325,0.380985426787,0.696629213483,0.387056819941,Polyester,1
5687,2002,Horror,30328.4936494,2.76875957121,0.0823502197548,0.932584269663,1.54822727976,Ghost Ship,1
5688,2002,Action|Comedy,30396.0473772,3.20202751629,0.204198473282,0.932584269663,0.628967332404,Jackass: The Movie,0
5691,2002,Comedy|Drama,29160.4145826,3.84848484848,0.324600971548,0.932584269663,0.774113639882,All or Nothing,1
5692,2001,Comedy|War,30108.2008546,2.48148148148,0.160478834143,0.921348314607,0.483821024926,All the Queen's Men,1
5694,2002,Drama|Romance,30239.4355368,3.97297297297,0.250346981263,0.932584269663,1.78046137173,Frida,1
5695,2002,Comedy|Drama,28195.3437659,3.7847082495,0.324600971548,0.932584269663,0.91925994736,Roger Dodger,1
5696,2002,Drama|Sci-Fi,31252.6119754,2.14285714286,0.21139833449,0.932584269663,0.387056819941,Time Changer,0
5699,1967,Action|Adventure|Comedy,30291.9334344,3.0604534005,0.145372298044,0.539325842697,1.06440625484,Casino Royale,0
5701,2001,Comedy,27896.8227643,3.33333333333,0.380985426787,0.921348314607,0.91925994736,Escanaba in da Moonlight,0
5702,1960,Drama|Romance|War,28577.5817518,3.85135135135,0.158788906881,0.460674157303,1.20955256232,Exodus,0
5706,2002,Action|Adventure|Comedy|Crime,29301.5767736,2.94213381555,0.120828996068,0.932584269663,1.79013779223,I Spy,0
5712,2002,Crime|Thriller,28909.5462488,3.33839479393,0.113549618321,0.932584269663,1.49984517727,Femme Fatale,0
5713,2002,Drama,30476.043847,3.47682709447,0.484617164006,0.932584269663,1.69337358724,8 Mile,0
5715,2002,Drama|Romance,27755.3725712,3.91013071895,0.250346981263,0.932584269663,2.37072302214,Far from Heaven,1
5718,2002,Action|Crime|Thriller,31168.1557202,2.43119266055,0.10363173722,0.932584269663,0.483821024926,Half Past Dead,1
5720,2002,Drama,29128.470979,3.74615384615,0.484617164006,0.932584269663,0.435438922434,Ararat,1
5723,2002,Documentary,29322.5721644,4.08712121212,0.029609067777,0.932584269663,0.290292614956,Standing in the Shadows of Motown,0
5727,2002,Action|Drama|Thriller,28849.4971838,3.01149425287,0.18485105508,0.932584269663,0.870877844868,Liberty Stands Still,0
5731,1997,Drama|Thriller,33680.0006154,3.71428571429,0.25060721721,0.876404494382,0.435438922434,Blackrock,1
5732,2002,Comedy|Drama|Romance,28265.6179831,3.29457364341,0.233017194849,0.932584269663,0.72573153739,Men with Brooms,0
5735,2002,Drama,28280.0289993,2.51666666667,0.484617164006,0.932584269663,0.387056819941,Left Behind II: Tribulation Force,1
5736,2002,Action|Horror,31276.8280216,3.55119825708,0.0922102706454,0.932584269663,0.822495742375,Dog Soldiers,0
5739,1958,Comedy|Romance,28696.8318821,3.62130177515,0.211485079806,0.438202247191,1.01602415235,Houseboat,0
5744,1991,Adventure|Romance,29736.0671543,2.15845070423,0.109732824427,0.808988764045,0.580585229912,Return to the Blue Lagoon,1
5750,1981,Drama,28058.3437893,3.86046511628,0.484617164006,0.696629213483,1.45146307478,Ragtime,0
5756,1981,Horror|Sci-Fi|Thriller,29898.3911849,3.372,0.0766957102835,0.696629213483,0.822495742375,Scanners,1
5757,1981,Crime|Drama|Romance,26528.7416679,3.03260869565,0.174827151926,0.696629213483,1.93528409971,Sharky's Machine,1
5758,1981,Comedy|Musical|Sci-Fi,28017.5309454,2.5,0.112935975531,0.696629213483,0.774113639882,Shock Treatment,1
5762,1981,Drama|Thriller|War,29324.045628,3.51401869159,0.158943120775,0.696629213483,1.3063167673,Southern Comfort,0
5770,1981,Crime|Drama|Thriller,29084.1229907,3.85164835165,0.174981365821,0.696629213483,0.870877844868,Thief,1
5771,1981,Documentary|Drama|Musical,29184.8911711,3.51020408163,0.124964659316,0.696629213483,0.290292614956,This Is Elvis,0
5772,1981,Crime|Drama,28452.6518806,3.66216216216,0.226405274115,0.696629213483,3.04807245704,True Confessions,1
5773,2001,Thriller,26685.932784,3.0,0.183668748554,0.921348314607,0.532203127419,Revolution #9,0
5775,2002,Action|Adventure|Thriller,30226.5514868,3.33435700576,0.101524147326,0.932584269663,1.54822727976,Die Another Day,1
5777,2002,Comedy,29770.5348119,2.82882882883,0.380985426787,0.932584269663,0.967642049853,Friday After Next,0
5783,2002,Drama|Romance|Sci-Fi,30104.6532488,3.30097087379,0.165934150667,0.932584269663,1.54822727976,Solaris,0
5784,2002,Adventure|Animation|Children|Sci-Fi,29850.3033835,3.48865355522,0.0416016076799,0.932584269663,0.72573153739,Treasure Planet,1
5792,2001,Comedy|Drama,30150.2033302,4.02358490566,0.324600971548,0.921348314607,1.06440625484,Elling,0
5798,1999,Comedy,28859.7622567,3.7962962963,0.380985426787,0.898876404494,0.435438922434,New Waterford Girl,1
5801,1964,Action|Drama|War,29304.644007,4.02139037433,0.15447091783,0.505617977528,0.628967332404,Zulu,1
5802,2002,Comedy,30343.0328659,2.8961352657,0.380985426787,0.932584269663,1.83851989472,Analyze That,0
5805,2002,Action|Sci-Fi|Thriller,33468.6873831,3.99082969432,0.0947387359601,0.932584269663,1.69337358724,Equilibrium,1
5812,1981,Documentary,30273.3902519,3.70588235294,0.029609067777,0.696629213483,0.290292614956,Urgh! A Music War,1
5817,1981,Drama,27587.3870587,3.62857142857,0.484617164006,0.696629213483,1.20955256232,Whose Life Is It Anyway?,0
5818,1981,Drama|Musical,27899.5633074,3.32,0.199774462179,0.696629213483,0.72573153739,Zoot Suit,0
5820,1982,Sci-Fi,28042.7837006,2.86111111111,0.0791117279667,0.707865168539,0.338674717449,Android,1
5824,1982,Comedy|Drama,27511.9947949,3.10638297872,0.324600971548,0.707865168539,0.967642049853,Author! Author!,1
5827,1982,Comedy|Drama|Romance,27196.3720765,2.78571428571,0.233017194849,0.707865168539,1.74175568974,Best Friends,0
5832,1982,Comedy|Drama,29042.4644666,3.07692307692,0.324600971548,0.707865168539,0.387056819941,Britannia Hospital,0
5833,1982,Documentary,31668.0185741,4.27868852459,0.029609067777,0.707865168539,1.35469886979,Burden of Dreams,1
5834,1982,Drama,27797.2239939,3.58163265306,0.484617164006,0.707865168539,1.01602415235,Cannery Row,1
5836,1982,Action|Drama|Thriller,28782.7136399,2.9,0.18485105508,0.707865168539,0.91925994736,Class of 1984,0
5838,1983,Drama,29540.869253,4.02247191011,0.484617164006,0.719101123596,0.822495742375,Danton,0
5839,1982,Comedy|Crime|Mystery|Thriller,28541.6733841,3.82075471698,0.114503816794,0.707865168539,2.12881250968,Deathtrap,0
5841,1982,Comedy,27306.6232722,3.5785440613,0.380985426787,0.707865168539,0.580585229912,Eating Raoul,0
5842,2002,Comedy|Drama|Musical|Romance,29298.6805832,3.28982725528,0.171358142494,0.932584269663,0.677349434897,Drumline,0
5844,2002,Comedy|Romance,29481.904147,2.81746031746,0.211485079806,0.932584269663,1.3063167673,Maid in Manhattan,0
5845,2002,Action|Drama|Sci-Fi|Thriller,29506.6026719,3.25339925834,0.142334605598,0.932584269663,1.74175568974,Star Trek: Nemesis,0
5846,2002,Comedy|Drama,29874.0312747,3.69002890173,0.324600971548,0.932584269663,2.6126335346,About Schmidt,0
5848,2002,Drama,28800.5820729,3.57971014493,0.484617164006,0.932584269663,0.72573153739,Evelyn,1
5852,2002,Drama,28828.332527,3.23015873016,0.484617164006,0.932584269663,0.677349434897,Morvern Callar,0
5855,2002,Crime|Drama,31170.137309,4.00730638091,0.226405274115,0.932584269663,1.83851989472,25th Hour,1
5856,2002,Drama,29677.047224,3.84036939314,0.484617164006,0.932584269663,0.774113639882,Antwone Fisher,1
5857,2002,Crime|Drama,31032.8301957,3.625967838,0.226405274115,0.932584269663,1.83851989472,Gangs of New York,1
5858,2002,Comedy|Romance,29413.6823406,3.35708502024,0.211485079806,0.932584269663,1.01602415235,Two Weeks Notice,1
5860,2002,Crime|Drama|Thriller,29975.8277291,3.74676724138,0.174981365821,0.932584269663,0.435438922434,Narc,1
5863,1993,Drama|Thriller,28591.6827553,2.13973799127,0.25060721721,0.831460674157,1.67724621975,Body of Evidence,1
5865,1991,Action|Comedy,28487.7288391,3.12121212121,0.204198473282,0.808988764045,2.12881250968,Company Business,0
5870,1994,Comedy|Drama|Romance,28805.4331864,2.60433604336,0.233017194849,0.842696629213,2.37072302214,My Girl 2,1
5871,1991,Comedy|Drama|Romance,29833.7280125,3.3653217012,0.233017194849,0.808988764045,2.51586932962,My Girl,1
5876,1956,Drama|Romance|War,28669.8565973,3.46987951807,0.158788906881,0.415730337079,1.35469886979,War and Peace,0
5880,1957,Horror|Sci-Fi,28236.1111882,2.41379310345,0.0605482303956,0.426966292135,0.290292614956,Attack of the Crab Monsters,1
5881,1974,Comedy|Horror|Mystery|Thriller,31699.6445074,3.37962962963,0.108756939625,0.61797752809,0.774113639882,Black Christmas,0
5884,1953,Sci-Fi,27911.2465944,3.50909090909,0.0791117279667,0.38202247191,0.435438922434,Invaders from Mars,0
5887,1972,Drama,28480.8971396,3.875,0.484617164006,0.595505617978,1.45146307478,Fat City,1
5888,2000,Comedy|Crime|Drama,28752.247007,3.21276595745,0.218829516539,0.910112359551,1.11278835733,"Love, Honour and Obey",0
5890,2002,Crime|Drama,31913.8585243,4.01610986399,0.226405274115,0.932584269663,2.56425143211,Catch Me If You Can,1
5891,2002,Children|Comedy|Fantasy,28765.7185211,2.85217391304,0.107744107744,0.932584269663,0.532203127419,Pinocchio,0
5895,2002,Adventure|Drama,28866.8559395,3.82329317269,0.222848716169,0.932584269663,0.290292614956,Nicholas Nickleby,1
5897,2002,Crime|Drama,32058.9629109,3.44444444444,0.226405274115,0.932584269663,1.88690199721,Sonny,0
5899,1993,Horror|Thriller,29791.5749455,2.23529411765,0.0997571131159,0.831460674157,1.40308097229,Doppelganger,1
5900,2000,Action|Animation|Fantasy,28219.6734926,2.70247933884,0.0536150307143,0.910112359551,0.532203127419,Heavy Metal 2000,0
5903,2002,Drama,29337.254551,3.54644808743,0.484617164006,0.932584269663,2.03204830469,Love Liza,0
5904,2002,Action|Comedy|Drama,30424.4260108,3.77599009901,0.228699205798,0.932584269663,1.45146307478,Confessions of a Dangerous Mind,1
5906,2003,Comedy|Documentary,31623.6199642,3.56230031949,0.153972935461,0.943820224719,0.387056819941,Blue Collar Comedy Tour: The Movie,0
5911,2001,Action|Comedy|Drama,29044.7999924,2.86440677966,0.228699205798,0.921348314607,1.74175568974,Double Whammy,1
5915,2003,Action|Comedy,30654.9137693,2.81008902077,0.204198473282,0.943820224719,1.54822727976,National Security,1
5921,1935,Comedy|Drama,30214.6250523,3.6,0.324600971548,0.179775280899,0.72573153739,Alice Adams,1
5923,1992,Drama,29410.7424363,3.63963963964,0.484617164006,0.820224719101,0.290292614956,American Me,1
5925,1997,Comedy|Romance,29905.9108826,3.02631578947,0.211485079806,0.876404494382,1.54822727976,Breaking Up,0
5928,1991,Drama|Romance,28733.394233,3.83505154639,0.250346981263,0.808988764045,0.91925994736,Dogfight,0
5932,1959,Drama|Romance,28973.1657771,3.8950617284,0.250346981263,0.449438202247,0.483821024926,Imitation of Life,1
5937,1985,Comedy|Romance,27347.5567684,3.20634920635,0.211485079806,0.741573033708,1.45146307478,Secret Admirer,0
5938,1982,Comedy|Drama|Romance,27526.1108411,2.90163934426,0.233017194849,0.707865168539,1.9836662022,Summer Lovers,0
5939,1990,Comedy|Romance,27179.4481043,3.30555555556,0.211485079806,0.797752808989,1.49984517727,Tune in Tomorrow...,1
5942,2002,Drama,32762.9021622,3.94047619048,0.484617164006,0.932584269663,0.677349434897,Amen.,1
5945,1984,Horror|Thriller,26538.7735062,2.50649350649,0.0997571131159,0.730337078652,0.72573153739,Blind Date,1
5948,1947,Drama|Film-Noir|Mystery,31173.7462068,3.82258064516,0.122343023106,0.314606741573,0.774113639882,Dead Reckoning,0
5958,2003,Action|Crime|Drama,30528.6036099,2.33663366337,0.170509162876,0.943820224719,1.69337358724,Biker Boyz,0
5959,2003,Horror|Thriller,31608.6662124,3.10481927711,0.0997571131159,0.943820224719,0.677349434897,Final Destination 2,0
5963,2002,Documentary,29968.6013533,3.88962108731,0.029609067777,0.932584269663,0.532203127419,Lost In La Mancha,1
5964,2002,Drama|Horror,30469.5109024,3.66396761134,0.21261276891,0.932584269663,1.01602415235,May,1
5967,1979,Crime|Horror|Mystery|Thriller,29312.7495712,3.62195121951,0.0678420656951,0.674157303371,1.9836662022,Murder by Decree,0
5968,2000,Comedy|Crime,30790.0068126,3.49557522124,0.187543372658,0.910112359551,1.64499148475,Ordinary Decent Criminal,1
5969,1947,Thriller|Western,29317.2876622,3.27777777778,0.0782442748092,0.314606741573,1.74175568974,Pursued,1
5974,1961,Crime|Drama,35294.8891469,3.2,0.226405274115,0.47191011236,0.483821024926,Victim,0
5975,1982,Mystery|Sci-Fi|Thriller,29141.0946286,3.07692307692,0.0692934433392,0.707865168539,1.35469886979,Endangered Species,1
5978,1982,Crime|Drama|Mystery,29811.6711779,3.72727272727,0.145063870255,0.707865168539,0.91925994736,Evil Under the Sun,1
5979,1982,Action|Sci-Fi|Thriller,29655.8980143,3.15204678363,0.0947387359601,0.707865168539,0.822495742375,Firefox,0
5981,1982,Action|Adventure,33287.3103948,2.17647058824,0.102446217904,0.707865168539,0.435438922434,Forced Vengeance,0
5987,1982,Crime|Drama|Thriller,30568.4803474,3.07407407407,0.174981365821,0.707865168539,1.20955256232,"I, the Jury",1
5991,1982,Comedy,28768.4008802,3.4,0.380985426787,0.707865168539,1.69337358724,Kiss Me Goodbye,0
5995,1982,Comedy|Sci-Fi,27759.9964107,3.35714285714,0.172536433033,0.707865168539,0.290292614956,Liquid Sky,0
5997,1982,Drama,27738.8519653,2.68965517241,0.484617164006,0.707865168539,0.580585229912,Making Love,0
6002,1982,Drama|Mystery|Thriller,29451.3334456,3.95217391304,0.159405762459,0.707865168539,1.11278835733,Missing,0
6005,1982,Comedy,31112.9506793,4.1387329591,0.380985426787,0.707865168539,0.967642049853,Monty Python Live at the Hollywood Bowl,0
6006,1982,Drama,27829.0581047,3.64634146341,0.484617164006,0.707865168539,0.532203127419,Moonlighting,0
6012,1982,Adventure|Romance,29545.8751319,2.76666666667,0.109732824427,0.707865168539,0.483821024926,Paradise,1
6016,1982,Drama,27134.4453783,2.9756097561,0.484617164006,0.707865168539,0.822495742375,Personal Best,1
6028,1982,Drama,27028.867487,3.71212121212,0.484617164006,0.707865168539,1.83851989472,Shoot the Moon,1
6035,1982,Comedy|Musical,28682.3185261,3.32432432432,0.160912560722,0.707865168539,0.290292614956,Starstruck,0
6040,1982,Comedy|Drama,29582.4654024,3.32258064516,0.324600971548,0.707865168539,1.83851989472,Tempest,0
6044,1982,Comedy|Crime,29178.9520224,2.93684210526,0.187543372658,0.707865168539,1.16117045982,Trail of the Pink Panther,0
6049,1982,Drama|Horror|Thriller,32421.7602437,3.52380952381,0.166808029403,0.707865168539,0.290292614956,White Dog,0
6052,1982,Drama,33082.9911575,3.92857142857,0.484617164006,0.707865168539,0.290292614956,Yol,1
6056,2003,Comedy|Romance,30699.5947769,3.33899371069,0.211485079806,0.943820224719,0.822495742375,How to Lose a Guy in 10 Days,1
6057,2003,Action|Adventure|Comedy,29936.4253131,3.32773109244,0.145372298044,0.943820224719,0.774113639882,Shanghai Knights,0
6058,2003,Action|Crime|Fantasy,31265.2944741,2.85911371237,0.0743825018634,0.943820224719,1.25793466481,Daredevil,0
6060,2003,Drama|Romance,29817.0897652,3.80927835052,0.250346981263,0.943820224719,1.11278835733,All the Real Girls,1
6063,2002,Adventure|Drama,31734.7902686,3.23770491803,0.222848716169,0.932584269663,0.677349434897,Gerry,0
6065,2000,Drama,34159.9497825,3.36363636364,0.484617164006,0.910112359551,0.338674717449,Lockdown,0
6074,1992,Adventure|Children,28828.6332635,3.79310344828,0.0605482303956,0.820224719101,1.59660938226,Into the West,0
6076,1988,Thriller,30193.7988576,2.2,0.183668748554,0.775280898876,0.580585229912,Messenger of Death,0
6084,1959,Comedy|Musical|Romance,28996.3806258,3.84101382488,0.136016655101,0.449438202247,1.25793466481,Pillow Talk,1
6087,2003,Action|Drama|War,28626.4749098,2.97044334975,0.15447091783,0.943820224719,0.290292614956,Gods and Generals,1
6089,2003,Comedy,31598.1132986,3.83140877598,0.380985426787,0.943820224719,1.54822727976,Old School,1
6094,2002,Comedy|Drama|Thriller,31697.6718925,3.71929824561,0.233171408744,0.932584269663,1.88690199721,Poolhall Junkies,0
6097,2003,Action|Crime|Thriller,30409.3126112,2.97222222222,0.10363173722,0.943820224719,0.72573153739,Cradle 2 the Grave,1
6098,2002,Drama|Mystery,30566.2355496,3.63567362429,0.200121443442,0.932584269663,2.17719461217,Spider,1
6099,1992,Crime|Drama,28689.2277367,3.62162162162,0.226405274115,0.820224719101,0.967642049853,American Heart,0
6102,1986,Drama|Romance,28696.9228069,3.75352112676,0.250346981263,0.752808988764,1.79013779223,Lady Jane,0
